,Blueprint ID,Material Type,Quantity,Material ID
12789,23822,materials,2,40
12790,23822,materials,1,23149
12791,23822,materials,1,23158
12792,23825,products,1,23824
12793,23825,skills,5,3380
12794,23825,skills,3,23087
12795,23825,materials,4547,34
12796,23825,materials,3208,35
12797,23825,materials,274,36
12798,23825,materials,592,37
12799,23825,materials,24,40
12800,23825,materials,3,23149
12801,23825,materials,1,23158
12802,23825,materials,3,23159
12803,23825,materials,1,23161
12804,23830,products,1,23829
12805,23830,skills,5,3380
12806,23830,skills,5,23087
12807,23830,materials,12169,34
12808,23830,materials,6778,35
12809,23830,materials,1099,36
12810,23830,materials,3276,37
12811,23830,materials,138,40
12812,23830,materials,1,23149
12813,23830,materials,2,23151
12814,23830,materials,2,23159
12815,23830,materials,1,23161
12816,23835,products,1,23834
12817,23835,skills,5,3380
12818,23835,skills,1,23087
12819,23835,materials,1742,34
12820,23835,materials,6,35
12821,23835,materials,78,36
12822,23835,materials,13,37
12823,23835,materials,2,39
12824,23835,materials,1,23148
12825,23835,materials,2,23158
12826,23837,products,1,23836
12827,23837,skills,5,3380
12828,23837,skills,1,23087
12829,23837,materials,1556,34
12830,23837,materials,1158,35
12831,23837,materials,3,36
12832,23837,materials,7,37
12833,23837,materials,2,23148
12834,23837,materials,3,23158
12835,23839,products,1,23838
12836,23839,skills,5,3380
12837,23839,skills,2,23087
12838,23839,materials,2200,34
12839,23839,materials,809,35
12840,23839,materials,21,36
12841,23839,materials,4,37
12842,23839,materials,4,39
12843,23839,materials,2,23148
12844,23839,materials,2,23158
12845,23841,products,1,23840
12846,23841,skills,5,3380
12847,23841,skills,3,23087
12848,23841,materials,4529,34
12849,23841,materials,1643,35
12850,23841,materials,2413,36
12851,23841,materials,1,38
12852,23841,materials,1,23150
12853,23841,materials,1,23160
12854,23843,products,1,23842
12855,23843,skills,5,3380
12856,23843,skills,3,23087
12857,23843,materials,9089,34
12858,23843,materials,2786,35
12859,23843,materials,2827,36
12860,23843,materials,14,37
12861,23843,materials,1,38
12862,23843,materials,1,23148
12863,23843,materials,1,23149
12864,23843,materials,2,23150
12865,23843,materials,3,23160
12866,23845,products,1,23844
12867,23845,skills,5,3380
12868,23845,skills,4,23087
12869,23845,materials,9133,34
12870,23845,materials,2981,35
12871,23845,materials,3599,36
12872,23845,materials,2,37
12873,23845,materials,18,38
12874,23845,materials,3,23150
12875,23845,materials,2,23160
12876,23847,products,1,23846
12877,23847,skills,5,3380
12878,23847,skills,5,23087
12879,23847,materials,68307,34
12880,23847,materials,17839,35
12881,23847,materials,7197,36
12882,23847,materials,1951,37
12883,23847,materials,234,38
12884,23847,materials,12,39
12885,23847,materials,26,40
12886,23847,materials,2,23152
12887,23847,materials,2,23162
12888,23849,products,1,23848
12889,23849,skills,5,3380
12890,23849,skills,5,23087
12891,23849,materials,91067,34
12892,23849,materials,23527,35
12893,23849,materials,8613,36
12894,23849,materials,2294,37
12895,23849,materials,324,38
12896,23849,materials,18,39
12897,23849,materials,52,40
12898,23849,materials,1,23152
12899,23849,materials,1,23162
12900,23851,products,1,23850
12901,23851,skills,5,3380
12902,23851,skills,5,23087
12903,23851,materials,113880,34
12904,23851,materials,29214,35
12905,23851,materials,9747,36
12906,23851,materials,2650,37
12907,23851,materials,411,38
12908,23851,materials,42,39
12909,23851,materials,74,40
12910,23851,materials,3,23152
12911,23851,materials,3,23162
12912,23853,products,1,23852
12913,23853,skills,5,3380
12914,23853,skills,3,23123
12915,23853,materials,7396,34
12916,23853,materials,967,35
12917,23853,materials,3,38
12918,23853,materials,1,23175
12919,23853,materials,2,40
12920,23853,materials,1,23145
12921,23853,materials,1,23135
12922,23855,products,1,23854
12923,23855,skills,5,3380
12924,23855,skills,3,23123
12925,23855,materials,7396,34
12926,23855,materials,967,35
12927,23855,materials,3,38
12928,23855,materials,3,23175
12929,23855,materials,2,40
12930,23855,materials,2,23145
12931,23855,materials,1,23144
12932,23855,materials,1,23133
12933,23855,materials,3,23135
12934,23857,products,1,23856
12935,23857,skills,5,3380
12936,23857,skills,5,23123
12937,23857,materials,2,23137
12938,23857,materials,18489,34
12939,23857,materials,2417,35
12940,23857,materials,8,38
12941,23857,materials,6,40
12942,23857,materials,2,23177
12943,23857,materials,2,23147
12944,23865,products,1,23864
12945,23865,skills,5,3380
12946,23865,skills,1,23087
12947,23865,materials,7884,34
12948,23865,materials,5283,35
12949,23865,materials,17,36
12950,23865,materials,4,39
12951,23865,materials,2,40
12952,23865,materials,1,23148
12953,23865,materials,1,23158
12954,23867,products,1,23866
12955,23867,skills,5,3380
12956,23867,skills,3,23087
12957,23867,materials,22764,34
12958,23867,materials,18344,35
12959,23867,materials,28,36
12960,23867,materials,6,39
12961,23867,materials,1,23149
12962,23867,materials,1,23150
12963,23867,materials,2,23160
12964,23869,products,1,23868
12965,23869,skills,5,3380
12966,23869,skills,4,23087
12967,23869,materials,46329,34
12968,23869,materials,36498,35
12969,23869,materials,3,38
12970,23869,materials,4,39
12971,23869,materials,2,40
12972,23869,materials,2,23152
12973,23869,materials,2,23162
12974,23888,products,1,23883
12975,23888,skills,3,3380
12976,23888,materials,11,24289
12977,23888,materials,1,23882
12978,23895,products,1,23894
12979,23895,skills,5,3380
12980,23895,skills,2,23123
12981,23895,materials,507,34
12982,23895,materials,51,35
12983,23895,materials,73,36
12984,23895,materials,7,37
12985,23895,materials,2,23174
12986,23895,materials,1,23143
12987,23895,materials,1,23144
12988,23895,materials,1,23134
12989,23897,products,1,23896
12990,23897,skills,5,3380
12991,23897,skills,2,23123
12992,23897,materials,1116,34
12993,23897,materials,861,35
12994,23897,materials,2,23174
12995,23897,materials,3,38
12996,23897,materials,1,23144
12997,23897,materials,1,23147
12998,23897,materials,2,23134
12999,23899,products,1,23898
13000,23899,skills,5,3380
13001,23899,skills,4,23123
13002,23899,materials,2,23136
13003,23899,materials,516,34
13004,23899,materials,67,35
13005,23899,materials,2,36
13006,23899,materials,73,37
13007,23899,materials,2,23176
13008,23899,materials,2,23146
13009,23901,products,1,23900
13010,23901,skills,5,3380
13011,23901,skills,2,23087
13012,23901,materials,676,34
13013,23901,materials,318,36
13014,23901,materials,2,37
13015,23901,materials,6,39
13016,23901,materials,2,40
13017,23901,materials,1,23149
13018,23901,materials,2,23158
13019,23903,products,1,23902
13020,23903,skills,4,23087
13021,23903,skills,5,3380
13022,23903,materials,1,23149
13023,23903,materials,1,23152
13024,23903,materials,2,37
13025,23903,materials,2,40
13026,23903,materials,2,23158
13027,23903,materials,2,23161
13028,23903,materials,3,23151
13029,23903,materials,6,39
13030,23903,materials,318,36
13031,23903,materials,676,34
13032,23912,products,1,23911
13033,23912,skills,3,22242
13034,23912,materials,5,21009
13035,23912,materials,7,21013
13036,23912,materials,10,21017
13037,23912,materials,3,21019
13038,23912,materials,3,21021
13039,23912,materials,4,21023
13040,23912,materials,4,21025
13041,23912,materials,30,21029
13042,23912,materials,5,21035
13043,23912,materials,5,21037
13044,23912,materials,10,24558
13045,23912,materials,4,24560
13046,23912,materials,100,57472
13047,23912,materials,5,57476
13048,23912,materials,1600,57478
13049,23912,materials,800,57486
13050,23912,materials,1,57487
13051,23912,materials,1,57488
13052,23914,products,1,23913
13053,23914,skills,4,22242
13054,23914,materials,50,21009
13055,23914,materials,10,21013
13056,23914,materials,50,21017
13057,23914,materials,100,21019
13058,23914,materials,100,21021
13059,23914,materials,100,21023
13060,23914,materials,100,21025
13061,23914,materials,250,21029
13062,23914,materials,40,21035
13063,23914,materials,50,21037
13064,23914,materials,100,24558
13065,23914,materials,50,24560
13066,23914,materials,250,57472
13067,23914,materials,250,57476
13068,23914,materials,5000,57478
13069,23914,materials,2500,57486
13070,23914,materials,15,57487
13071,23914,materials,1,57489
13072,23916,products,1,23915
13073,23916,skills,3,22242
13074,23916,materials,5,21009
13075,23916,materials,5,21013
13076,23916,materials,4,21017
13077,23916,materials,3,21019
13078,23916,materials,3,21021
13079,23916,materials,10,21023
13080,23916,materials,4,21025
13081,23916,materials,30,21029
13082,23916,materials,7,21035
13083,23916,materials,5,21037
13084,23916,materials,10,24558
13085,23916,materials,4,24560
13086,23916,materials,100,57471
13087,23916,materials,5,57475
13088,23916,materials,1600,57478
13089,23916,materials,800,57486
13090,23916,materials,1,57487
13091,23916,materials,1,57488
13092,23918,products,1,23917
13093,23918,skills,4,22242
13094,23918,materials,50,21009
13095,23918,materials,10,21013
13096,23918,materials,25,21017
13097,23918,materials,75,21019
13098,23918,materials,125,21021
13099,23918,materials,125,21023
13100,23918,materials,100,21025
13101,23918,materials,250,21029
13102,23918,materials,40,21035
13103,23918,materials,50,21037
13104,23918,materials,100,24558
13105,23918,materials,50,24560
13106,23918,materials,250,57471
13107,23918,materials,250,57475
13108,23918,materials,5000,57478
13109,23918,materials,2500,57486
13110,23918,materials,15,57487
13111,23918,materials,1,57489
13112,23920,products,1,23919
13113,23920,skills,4,22242
13114,23920,materials,50,21009
13115,23920,materials,40,21013
13116,23920,materials,125,21017
13117,23920,materials,100,21019
13118,23920,materials,100,21021
13119,23920,materials,25,21023
13120,23920,materials,100,21025
13121,23920,materials,250,21029
13122,23920,materials,10,21035
13123,23920,materials,50,21037
13124,23920,materials,100,24558
13125,23920,materials,50,24560
13126,23920,materials,250,57470
13127,23920,materials,250,57474
13128,23920,materials,5000,57478
13129,23920,materials,2500,57486
13130,23920,materials,15,57487
13131,23920,materials,1,57489
13132,23954,products,1,23953
13133,23954,skills,1,3380
13134,23954,skills,1,22242
13135,23954,materials,3548556,34
13136,23954,materials,1666763,35
13137,23954,materials,649867,36
13138,23954,materials,510933,37
13139,23954,materials,608112,38
13140,23954,materials,109080,39
13141,23954,materials,99240,40
13142,24284,products,1,24283
13143,24284,skills,1,3380
13144,24284,skills,1,22242
13145,24284,materials,2203,40
13146,24284,materials,4892,39
13147,24284,materials,10421,38
13148,24284,materials,39398,37
13149,24284,materials,329284,36
13150,24284,materials,584224,35
13151,24284,materials,2284920,34
13152,24306,products,1,24305
13153,24306,skills,5,3380
13154,24306,skills,1,11447
13155,24306,skills,1,11452
13156,24306,materials,5,3687
13157,24306,materials,6,3689
13158,24306,materials,1,17482
13159,24306,materials,23,11399
13160,24306,materials,1,12108
13161,24306,materials,5,11541
13162,24306,materials,3,11689
13163,24306,materials,1,11482
13164,24349,products,1,24348
13165,24349,skills,1,3380
13166,24349,materials,27778,34
13167,24349,materials,12222,35
13168,24349,materials,10000,36
13169,24349,materials,2778,37
13170,24349,materials,389,38
13171,24349,materials,164,39
13172,24349,materials,88,40
13173,24396,products,1,24395
13174,24396,skills,1,3380
13175,24396,materials,13333,34
13176,24396,materials,14444,35
13177,24396,materials,61,36
13178,24396,materials,2,37
13179,24396,materials,2,38
13180,24396,materials,2,40
13181,24418,products,1,24417
13182,24418,skills,5,3380
13183,24418,skills,1,11446
13184,24418,skills,1,11453
13185,24418,materials,5,11399
13186,24418,materials,1,24395
13187,24418,materials,12,9840
13188,24418,materials,12,11688
13189,24418,materials,1,11483
13190,24428,products,1,24427
13191,24428,skills,5,3380
13192,24428,skills,1,11446
13193,24428,skills,1,11453
13194,24428,materials,1,23527
13195,24428,materials,12,9840
13196,24428,materials,12,11688
13197,24428,materials,1,11483
13198,24428,materials,5,11399
13199,24439,products,1,24438
13200,24439,skills,5,3380
13201,24439,skills,1,11446
13202,24439,skills,1,11453
13203,24439,materials,5,11399
13204,24439,materials,1,23533
13205,24439,materials,12,9840
13206,24439,materials,12,11688
13207,24439,materials,1,11483
13208,24444,products,1,24443
13209,24444,skills,5,3380
13210,24444,skills,1,11443
13211,24444,skills,1,11455
13212,24444,materials,6,11558
13213,24444,materials,5,11399
13214,24444,materials,1,11561
13215,24444,materials,3,9838
13216,24444,materials,1,11484
13217,24469,products,1,24468
13218,24469,skills,1,3380
13219,24469,materials,1667,34
13220,24469,materials,1333,35
13221,24469,materials,667,36
13222,24469,materials,82,37
13223,24469,materials,36,38
13224,24472,products,5000,24471
13225,24472,skills,5,3380
13226,24472,skills,1,11446
13227,24472,skills,1,11449
13228,24472,materials,6,9830
13229,24472,materials,1,11399
13230,24472,materials,5,16680
13231,24472,materials,1,11693
13232,24472,materials,1,11476
13233,24472,materials,45,16671
13234,24474,products,5000,24473
13235,24474,skills,5,3380
13236,24474,skills,1,11449
13237,24474,skills,1,11451
13238,24474,materials,45,16673
13239,24474,materials,6,9830
13240,24474,materials,1,11399
13241,24474,materials,5,16680
13242,24474,materials,1,11692
13243,24474,materials,1,11476
13244,24476,products,5000,24475
13245,24476,skills,5,3380
13246,24476,skills,1,11441
13247,24476,skills,1,11449
13248,24476,materials,6,9830
13249,24476,materials,1,11399
13250,24476,materials,5,16680
13251,24476,materials,1,11695
13252,24476,materials,1,11476
13253,24476,materials,45,16670
13254,24484,products,1,24483
13255,24484,skills,3,22242
13256,24484,materials,5,21009
13257,24484,materials,5,21013
13258,24484,materials,4,21017
13259,24484,materials,3,21019
13260,24484,materials,3,21021
13261,24484,materials,10,21023
13262,24484,materials,4,21025
13263,24484,materials,30,21029
13264,24484,materials,7,21035
13265,24484,materials,5,21037
13266,24484,materials,10,24558
13267,24484,materials,4,24560
13268,24484,materials,100,57473
13269,24484,materials,5,57477
13270,24484,materials,1600,57478
13271,24484,materials,800,57486
13272,24484,materials,1,57487
13273,24484,materials,1,57488
13274,24487,products,5000,24486
13275,24487,skills,5,3380
13276,24487,skills,1,11441
13277,24487,skills,1,11449
13278,24487,materials,12,16680
13279,24487,materials,3,11695
13280,24487,materials,1,11476
13281,24487,materials,12,9830
13282,24487,materials,1,11399
13283,24489,products,5000,24488
13284,24489,skills,5,3380
13285,24489,skills,1,11449
13286,24489,skills,1,11451
13287,24489,materials,12,16680
13288,24489,materials,3,11692
13289,24489,materials,1,11476
13290,24489,materials,12,9830
13291,24489,materials,1,11399
13292,24491,products,5000,24490
13293,24491,skills,5,3380
13294,24491,skills,1,11447
13295,24491,skills,1,11449
13296,24491,materials,12,16680
13297,24491,materials,1,11476
13298,24491,materials,3,11694
13299,24491,materials,12,9830
13300,24491,materials,1,11399
13301,24496,products,5000,24495
13302,24496,skills,5,3380
13303,24496,skills,1,11446
13304,24496,skills,1,11449
13305,24496,materials,12,16680
13306,24496,materials,1,11476
13307,24496,materials,3,11693
13308,24496,materials,12,9830
13309,24496,materials,1,11399
13310,24498,products,5000,24497
13311,24498,skills,5,3380
13312,24498,skills,1,11449
13313,24498,skills,1,11451
13314,24498,materials,12,16680
